timestamp,mV
2025-05-09 03:53:00,0.8225295611543618
2025-05-09 03:59:00,0.8943657337095816
2025-05-09 04:06:00,0.8697490026177834
2025-05-09 04:12:00,0.8576958985908941
2025-05-09 04:18:00,0.8697490026177834
2025-05-09 04:25:00,0.9196791985117059
2025-05-09 04:31:00,0.9196791985117059
2025-05-09 04:38:00,0.9457091168586576
2025-05-09 04:44:00,0.9196791985117059
2025-05-09 04:51:00,0.7888050765828509
2025-05-09 04:57:00,0.8111308307896873
2025-05-09 05:04:00,0.8576958985908941
2025-05-09 05:10:00,0.8458098281751337
2025-05-09 05:16:00,0.8697490026177834
2025-05-09 05:23:00,0.8819714875603583
2025-05-09 05:29:00,0.8943657337095816
2025-05-09 05:36:00,0.9326033468832199
2025-05-09 05:42:00,0.8943657337095816
2025-05-09 05:49:00,0.8340884765952224
2025-05-09 05:55:00,0.8576958985908941
2025-05-09 06:02:00,0.9069341548063794
2025-05-09 06:08:00,0.7888050765828509
2025-05-09 06:14:00,0.7564633275546291
2025-05-09 06:21:00,0.7670938216429439
2025-05-09 06:27:00,0.8225295611543618
2025-05-09 06:34:00,0.7998900656338787
2025-05-09 06:40:00,0.8111308307896873
2025-05-09 06:47:00,0.8576958985908941
2025-05-09 06:53:00,0.8458098281751337
2025-05-09 07:00:00,0.7998900656338787
2025-05-09 07:06:00,0.7888050765828509
2025-05-09 07:12:00,0.8225295611543618
2025-05-09 07:19:00,0.958999060745998
2025-05-09 07:25:00,0.9326033468832199
2025-05-09 07:32:00,0.8697490026177834
2025-05-09 07:38:00,0.8340884765952224
2025-05-09 07:45:00,0.8340884765952224
2025-05-09 07:51:00,0.9457091168586576
2025-05-09 07:57:00,0.8576958985908941
2025-05-09 08:04:00,0.8340884765952224
2025-05-09 08:10:00,0.8340884765952224
2025-05-09 08:17:00,0.8458098281751337
2025-05-09 08:23:00,0.8576958985908941
2025-05-09 08:30:00,0.9196791985117059
2025-05-09 08:36:00,0.8943657337095816
2025-05-09 08:43:00,0.8340884765952224
2025-05-09 08:49:00,0.8458098281751337
2025-05-09 08:55:00,0.8458098281751337
2025-05-09 09:02:00,0.9069341548063794
2025-05-09 09:08:00,0.9196791985117059
2025-05-09 09:15:00,0.9457091168586576
2025-05-09 09:21:00,0.9196791985117059
2025-05-09 09:28:00,0.8943657337095816
2025-05-09 09:34:00,0.8943657337095816
2025-05-09 09:41:00,0.9069341548063794
2025-05-09 09:47:00,0.9326033468832199
2025-05-09 09:53:00,0.9457091168586576
2025-05-09 10:00:00,0.958999060745998
2025-05-09 10:06:00,0.9196791985117059
2025-05-09 10:13:00,0.8943657337095816
2025-05-09 10:19:00,0.8943657337095816
2025-05-09 10:26:00,0.9069341548063794
2025-05-09 10:32:00,0.9457091168586576
2025-05-09 10:39:00,0.9196791985117059
2025-05-09 10:45:00,0.9326033468832199
2025-05-09 10:51:00,0.9457091168586576
2025-05-09 10:58:00,0.9196791985117059
2025-05-09 11:04:00,0.9069341548063794
2025-05-09 11:11:00,0.9196791985117059
2025-05-09 11:17:00,0.8943657337095816
2025-05-09 11:24:00,0.8697490026177834
2025-05-09 11:30:00,0.8819714875603583
2025-05-09 11:37:00,0.8576958985908941
2025-05-09 11:43:00,0.8458098281751337
2025-05-09 11:49:00,0.8576958985908941
2025-05-09 11:56:00,0.8697490026177834
2025-05-09 12:02:00,0.8576958985908941
